url,Bedrooms,Bathrooms,Balconies,Carpet area,Loading,Developer,Project,Status,Transaction type,Floor,Car parking,Price Breakup,Unnamed: 13,Facilities,Address,Landmarks,Facing,Overlooking,Flooring,Water Availability,Status of Electricity,Lift,Age of Construction,Furnishing,Authority Approval,Floors allowed for construction,Type of Ownership,Brokerage Response,Loan Offered by,Amenities,Super area,Furnished status,RERA ID,Possession by,Car Parking,Puja Room,Plot area,Store Room,Units Available,Servant Room,Balcony,Bathroom,Study Room,Lifts,Location_Score
https://www.magicbricks.com/propertyDetails/3-BHK-1950-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-9-in-New-Delhi&id=4d423539393331383337,3 See Dimensions,2.0,3.0,,,Cooperative Group Housing Society,Bhrigu Apartments,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 10 Floors),"1 Covered, 1 Open","₹ 1.69 Cr ₹ 12,07,850 Stamp Duty, Registration Charges ₹ 2,500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, RO Water System","Dwarka Sector 9, New Delhi, Sector 9 Dwarka, New Delhi - Dwarka, Delhi NCR",Near Metro Station,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Vitrified,24 Hours Available,,2,Less than 5 years,Semi-Furnished,RWA/Co-operative Housing Society,,Freehold,,,"Laundry Service
Visitor Parking
Waste Disposal
Park
Rain Water Harvesting
Water Storage
View all Amenities",1950 sqft,,,,,,,,2.0,,,,,,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-153-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Surya-Niketan-in-New-Delhi&id=4d423539323236343135,3,2.0,2.0,1377 sqft,-800%,,,,"New Property
Free Legal Title Check",4 (Out of 4 Floors),1 Covered,"₹ 2.65 Cr ₹ 18,55,000 Approx. Registration Charges
See Other Charges",,"Lift, Reserved Parking, Visitor Parking","Surya Niketan, New Delhi - East, Delhi NCR",walking distance yamuna sports complex & local shoping complex,West,Garden/Park,"Ceramic Tiles, Marble",24 Hours Available,No/Rare Powercut,1,Under Construction,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,2.0,,,,,,1.0
https://www.magicbricks.com/propertyDetails/2-BHK-880-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Vikaspuri-in-New-Delhi&id=4d423630323438373939,2,2.0,,790 sqft,10%,,,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 4 Floors),None,"₹ 91.0 Lac ₹ 6,37,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Park, Intercom Facility, Internet/Wi-Fi Connectivity, Piped Gas","Vikaspuri, Vikaspuri, New Delhi - West, Delhi NCR",close to market,North - East,"Garden/Park, Main Road",,,,,Less than 5 years,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Indraprastha-Extension-in-New-Delhi&id=4d423538313030393739,3,2.0,,,,Cooperative Group Housing Society,Swati Apartments,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 3 Floors),None,"₹ 1.40 Cr ₹ 9,79,979 Stamp Duty, Registration Charges
See Other Charges",,"Rain Water Harvesting, Park, Security, Vaastu Compliant, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, Piped Gas, Jogging and Strolling Track","New Delhi, Indraprastha Extension, New Delhi - East, Delhi NCR",Mother dairy plant,"South -West
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",,,,,Above 20 years,Unfurnished,,,Freehold,,,"Jogging and Strolling Track
Visitor Parking
Cycling & Jogging Track
Park
Security
Kids Play Area
View all Amenities",1300 sqft,,,,,,,,,1.0,1.0,,,,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-Munirka-Vihar-in-New-Delhi&id=4d423538383130313133,3 See Dimensions,2.0,,,,,,Ready to Move,"Resale
Free Legal Title Check",Ground (Out of 3 Floors),3 Open,"₹ 2.35 Cr ₹ 16,44,999 Stamp Duty, Registration Charges ₹ 700 Monthly
See Other Charges",,"Rain Water Harvesting, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Piped Gas, Jogging and Strolling Track","Parmar Prop sq 4, Munirka Vihar, Munirka Vihar, New Delhi - South, Delhi NCR","Opposite JNU Main Gate, PVR Metro Vasant Vihar, Airport, ring road",South -West,Garden/Park,"Ceramic Tiles, Granite, Marble, Marbonite, Vitrified",24 Hours Available,No/Rare Powercut,None,5 to 10 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,,2000 sqft,Semi-Furnished,,,,1.0,,1.0,,,1.0,,,None,5.0
https://www.magicbricks.com/propertyDetails/2-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Karam-Pura-in-New-Delhi&id=4d423630313730333333,2 See Dimensions,2.0,2.0,,,DLF Ltd.,DLF One Midtown,,"New Property
Free Legal Title Check",22 (Out of 39 Floors),1 Covered,"₹ 3.15 Cr ₹ 22,05,000 Stamp Duty, Registration Charges ₹ 4,500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts, House help accommodation, Concierge Services, Health club with Steam / Jaccuzi","Moti Nagar, Shivaji Marg, New Delhi, Karam Pura, New Delhi - West, Delhi NCR","4 Metro stations,Business park,Shopping malls,International Schools","East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Pool,"Marble, Vitrified, Wooden",24 Hours Available,No/Rare Powercut,5,Under Construction,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,3 more,"Convenience Leisure Environment Security Sports
Mini Cinema Theatre
Multipurpose Hall
Flower Gardens
Banquet Hall
Indoor Squash & Badminton Courts
Multipurpose Courts
Lift
Jogging and Strolling Track
Outdoor Tennis Courts
Power Back Up
CCTV Camera
Kids play area
Library
Indoor Games Room
DTH Television Facility
Internet/Wi-Fi Connectivity
Laundry Service
Rain Water Harvesting
Club House
Swimming Pool
Gymnasium
Reserved Parking
Water Storage
Vaastu Compliant
Air Conditioned
Visitor Parking
Intercom Facility
Maintenance Staff
Waste Disposal
Cycling & Jogging Track",1750 sqft,Semi-Furnished,DLRERA2021P0007,,,,,,8.0,,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chhattarpur-Enclave-Phase2-in-New-Delhi&id=4d423539383636333339,3 See Dimensions,2.0,,1086 sqft,3%,,,Ready to Move,"New Property
Free Legal Title Check",Ground (Out of 4 Floors),None,"₹ 70.0 Lac ₹ 4,90,000 Approx. Registration Charges ₹ 1,200 Monthly
See Other Charges",,"Power Back Up, Lift, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Maintenance Staff, Piped Gas, House help accommodation","chattarpur, Chhattarpur Enclave Phase2, New Delhi - South, Delhi NCR",chattarpur 100ft road near kawar singh tawar office,South - East,Garden/Park,"Mosaic, Ceramic Tiles, Marble, Granite",,,,New Construction,Unfurnished,Development Authority,,Power Of Attorney,Brokers please do not contact,,,,Unfurnished,,,,1.0,1125 sqft,,1.0,,1.0,,,,8.0
https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Shastri-Nagar-in-New-Delhi&id=4d423630313832393937,2,2.0,,650 sqft,,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),"1 Covered, 1 Open","₹ 68.0 Lac ₹ 4,76,000 Approx. Registration Charges ₹ 1,000 Monthly
See Other Charges",,"Power Back Up, Lift, Park, Reserved Parking, Intercom Facility","A-bcd., Shastri Nagar, New Delhi - West, Delhi NCR",Near main road & main market.,East,Main Road,"Ceramic Tiles, Granite, Marbonite, Wooden",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Municipal Corporation of Delhi,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,10.0
https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-1A-in-New-Delhi&id=4d423630323239383231,3 See Dimensions,2.0,2.0,1350 sqft,3%,Cooperative Group Housing Society,Nishkam Apartment,Ready to Move,"Resale
Free Legal Title Check",Ground (Out of 4 Floors),1 Open,"₹ 1.30 Cr ₹ 9,09,930 Stamp Duty, Registration Charges ₹ 2,000 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, RO Water System, Bar/Lounge, Cafeteria/Food Court, Piped Gas, Jogging and Strolling Track","Pocket 6, Sector 1A Dwarka, Nasirpur, Delhi, Dwarka Sector 1A, New Delhi - Dwarka, Delhi NCR","Maharaja Agrasen Hospital Dwarka,Bhagat Chandra Hospital","North
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Mosaic,24 Hours Available,No/Rare Powercut,3,10 to 15 years,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,"Laundry Service
Visitor Parking
Waste Disposal
Rain Water Harvesting
Dance Studio
Cafeteria/Food Court
View all Amenities",,,,,,,,,,,,,,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-2250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-2-in-New-Delhi&id=4d423630303232383931,3 See Dimensions,3.0,3.0,1800 sqft,20%,,,Ready to Move,"New Property
Free Legal Title Check",Ground (Out of 4 Floors),"2 Covered, 1 Open","₹ 6.0 Cr ₹ 42,00,000 Approx. Registration Charges ₹ 2,000 Monthly
See Other Charges",,"Lift, Rain Water Harvesting, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, RO Water System, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts, Wrap Around Balcony, Theme based Architectures, Fireplace, Smart Home","Greater Kailash 2, GK II, New Delhi - South, Delhi NCR",Near By Greater Kailash Metro..,East,Garden/Park,"Ceramic Tiles, Granite, Marble, Marbonite, Vitrified, Wooden",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Development Authority,,Freehold,Brokers please do not contact,11 more,,,Semi-Furnished,,,,,2250 sqft,,,1.0,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Jangpura-Extension-in-New-Delhi-r14&id=4d423338343738343939,3,3.0,2.0,1450 sqft,19%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),None,₹ 4.0 Cr,,"Lift, Reserved Parking, Water Storage, Visitor Parking","jangpura extension, Jangpura Extension, New Delhi - South, Delhi NCR",eros cinema,East,,Marble,,,,New Construction,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,1.0,,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-250-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-2-in-New-Delhi-r1&id=4d423533353736303235,3 See Dimension,4.0,3.0,,,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),"2 Covered, 2 Open","₹ 4.40 Cr ₹ 30,80,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts","Greater Kailash 2, GK II, New Delhi - South, Delhi NCR",Modern construction with completion certificate made by top reputed builder of South Delhi,North - East,Garden/Park,"Wooden, Marble",24 Hours Available,No/Rare Powercut,1,New Construction,Unfurnished,Municipal Corporation of Delhi,,Freehold,,9 more,,250 sqyrd,Unfurnished,,,,1.0,250 sqyrd,1.0,1.0,1.0,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-East-Of-Kailash-in-New-Delhi&id=4d423539313739303235,3 See Dimensions,4.0,3.0,1400 sqft,,,,,"New Property
Free Legal Title Check",4 (Out of 4 Floors),2 Covered,₹ 3.75 Cr,,"Lift, Rain Water Harvesting, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Bar/Lounge, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts, Wrap Around Balcony, Island Kitchen Layout, Full Glass Wall, House help accommodation, Theme based Architectures, Fingerprint Access, Private Garage, Smart Home","East Of Kailash, New Delhi - South, Delhi NCR","Close To metro station,schools,healthcare,sports complex,markets.",North,Garden/Park,"Granite, Marble, Vitrified, Wooden",24 Hours Available,No/Rare Powercut,2,Under Construction,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,,,Semi-Furnished,,,,1.0,200 sqyrd,,,1.0,,,,2,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-1-in-New-Delhi&id=4d423538343933363035,3 See Dimensions,3.0,3.0,208 sqyrd,85%,Taneja Group,Greater Kailash Builder Floors,,"Resale
Free Legal Title Check",3 (Out of 3 Floors),"2 Covered, 1 Open","₹ 3.99 Cr ₹ 27,93,000 Approx. Registration Charges ₹ 1,000 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Piped Gas","greater kailash, GK I, New Delhi - South, Delhi NCR",M block market GK-1,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants",Garden/Park,"Ceramic Tiles, Marble, Wooden",24 Hours Available,No/Rare Powercut,1,Under Construction,Semi-Furnished,Municipal Corporation of Delhi,,Freehold,,,"Reserved Parking
Power Back Up
Intercom Facility
Piped Gas
Security
Lift
View all Amenities",,Semi-Furnished,,,,1.0,,1.0,,1.0,,,1.0,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-2250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-2-in-New-Delhi&id=4d423630303233343837,3 See Dimensions,3.0,3.0,1800 sqft,20%,,,Ready to Move,"New Property
Free Legal Title Check",Ground (Out of 4 Floors),"2 Covered, 1 Open","₹ 6.10 Cr ₹ 42,70,000 Approx. Registration Charges ₹ 2,000 Monthly
See Other Charges",,"Lift, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, RO Water System, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts, Wrap Around Balcony, Theme based Architectures, Fireplace, Smart Home","Greater Kailash 2, GK II, New Delhi - South, Delhi NCR",Near By Greater Kailash Metro.,North - East,Garden/Park,"Ceramic Tiles, Granite, Marble, Marbonite, Vitrified, Wooden",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Development Authority,,Freehold,Brokers please do not contact,10 more,,,Semi-Furnished,,,,,2250 sqft,,,1.0,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-700-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-24-in-New-Delhi&id=4d423539373137303933,3 See Dimensions,3.0,,650 sqft,7%,,,Ready to Move,"New Property
Free Legal Title Check",4 (Out of 4 Floors),None,"₹ 66.0 Lac ₹ 4,62,000 Approx. Registration Charges
See Other Charges",,"Lift, Club House, Gymnasium, Park, Reserved Parking, Security, Water Storage, Air Conditioned, Visitor Parking, Intercom Facility, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Banquet Hall, Piped Gas, Full Glass Wall, Helipad","Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Near by vikas bharati public school,North,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",,,,New Construction,Unfurnished,Development Authority,,Freehold,,,,,Unfurnished,,,,,,1.0,,,1.0,,,,7.0
https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Rohini-Sector-9-in-New-Delhi&id=4d423630303833343337,3,2.0,,1100 sqft,8%,,,Ready to Move,"Resale
Free Legal Title Check",4 (Out of 4 Floors),None,"₹ 1.50 Cr ₹ 10,50,000 Stamp Duty, Registration Charges
See Other Charges",,"Park, Security, Air Conditioned, DTH Television Facility, Piped Gas","Rohini Delhi, Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",,South - East,Garden/Park,,,,,15 to 20 years,Furnished,,,,,,,,Furnished,,,,1.0,,,,,1.0,,,,7.0
https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Paschim-Vihar-in-New-Delhi-r1&id=4d423530383432303136,3 See Dimensions,3.0,2.0,1750 sqft,,,,Ready to Move,"New Property
Free Legal Title Check",2 (Out of 4 Floors),"2 Covered, 1 Open","₹ 2.25 Cr ₹ 15,75,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Internet/Wi-Fi Connectivity, DTH Television Facility, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts","23., Paschim Vihar, New Delhi - West, Delhi NCR",Near By Paschim Vihar Main Market,East,"Garden/Park, Main Road","Marble, Wooden",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Delhi Development Authority,,Freehold,,3 more,,,Semi-Furnished,,,,,1800 sqft,1.0,,,,,,,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-18B-in-New-Delhi&id=4d423537363937393035,3 See Dimensions,2.0,2.0,1700 sqft,10%,Delhi Development Authority DDA,DDA Atulya Apartment,Ready to Move,"Resale
Free Legal Title Check",9 (Out of 10 Floors),2 Open,"₹ 1.48 Cr ₹ 11,76,880 Stamp Duty, Registration Charges ₹ 2,500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Jogging and Strolling Track","9th floor, Sector 18B Dwarka, New Delhi - Dwarka, Delhi NCR",Atulya chowk,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road","Marble, Vitrified",24 Hours Available,No/Rare Powercut,2,5 to 10 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,"Convenience Leisure Environment Security Sports
Power Back Up
Cafeteria/Food Court
Conference Room
Jogging and Strolling Track
Canopy Walk
Bank & ATM
Dance Studio
Guest Accommodation
Kids Play Area
Library And Business Centre
Multipurpose Courts
Outdoor Tennis Courts
Recreational Pool
Rentable Community Space
Retail Boulevard (Retail Shops)
Activity Deck4
Bar/Lounge
Banquet Hall
Lift
Rain Water Harvesting
Club House
Swimming Pool
Gymnasium
Park
Reserved Parking
Security
Water Storage
Service/Goods Lift
Visitor Parking
Maintenance Staff
Waste Disposal
Laundry Service
DTH Television Facility
Fire Fighting Equipment",,,,,,,,1.0,,,,,,,2.0
https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-6-in-New-Delhi&id=4d423538323235383537,3 See Dimensions,2.0,3.0,1600 sqft,3%,Cooperative Group Housing Society,Rudra Apartments,Ready to Move,"Resale
Free Legal Title Check",7 (Out of 10 Floors),1 Covered,"₹ 1.60 Cr ₹ 11,19,888 Stamp Duty, Registration Charges ₹ 2,500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Vaastu Compliant, Intercom Facility, Maintenance Staff, Waste Disposal, Piped Gas","Sector-6 Dwarka, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",near sector-11 metro station,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Vitrified,24 Hours Available,No/Rare Powercut,2,5 to 10 years,Unfurnished,RWA/Co-operative Housing Society,,Freehold,,,"Convenience Leisure Environment Security Sports
Fire Fighting Equipment
Flower Gardens
Event Space & Amphitheatre
Early Learning Centre
Dance Studio
Concierge Services
Bank & ATM
Coffee Lounge & Restaurants
Barbeque Pit
Guest Accommodation
Indoor Games Room
Kids Play Area
Cycling & Jogging Track
Activity Deck4
Retail Boulevard (Retail Shops)
Rentable Community Space
Recreational Pool
Outdoor Tennis Courts
Multipurpose Courts
Library And Business Centre
Arts & Craft Studio
AEROBICS ROOM
Jogging and Strolling Track
Security
Reserved Parking
Park
Gymnasium
Swimming Pool
Club House
Rain Water Harvesting
Lift
Water Storage
Service/Goods Lift
Visitor Parking
Conference Room
Cafeteria/Food Court
Bar/Lounge
Banquet Hall
DTH Television Facility
Laundry Service
Waste Disposal
Maintenance Staff
Power Back Up",,,,,,,,,,,,,,,6.0
